revenue_ttm_billion,price_gbp,earnings_ttm_billion,pe_ratio_ttm,marketcap_billion,dividend_yield_ttm,gdp_per_capita,gdp_growth_2024,inflation_rate,interest_rate,exchange_rate,unemployment_rate
3.819173,153.4701734,1.34308,2.27182e-08,16.466204011151,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.938349,79.2895576,0.597134,1.12843e-08,5.084664754708499,2.0981e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.119092,17.3193508,0.050238,8.3566199999999e-09,0.3083675771238,2.81566e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.460323,1.33343,-0.126105,2.4383599999998998e-09,0.04699900641904,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.07108,1.3105712,-0.108325,-2.1066699999999e-09,0.2785933744601,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.290705,16.1649814,-0.071377,-1.29024e-08,0.4897456083634999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.3174,7.0976574,0.0025,1.40303e-08,0.1886188213017,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.431273,52.1256836,0.052343,1.9829e-08,0.3798044359206,1.69566e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.896,20.3862398,-0.052,-2.705e-08,4.1325761066189,2.21811e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.361773,59.3643036,0.424025,1.16756e-08,2.4830901702246,2.31981e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.159195,13.5095508,0.09082,2.42055e-08,1.3238049700454,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.729331,4.647956,0.026876,-7.52639e-11,0.02045574731512,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.152,19.9176344,-0.47,1.69295e-08,1.8892254221517,3.02916e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.430473,74.614933,0.094076,9.683046749999992e-08,4.7237895752499,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.136647043,11.122787296,0.0454053,2.57199e-08,0.3576068990968,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.132479,47.1500848,0.623509,4.58854e-08,16.60981831119515,9.76781e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.002179013,0.953745332,-0.0729913,-2.34848e-10,0.00368696976212,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.027152218,8.0234388,-0.0279466,-8.50427e-09,0.2835274616793,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,8.5644304,-0.178673,-1.28276e-08,0.4659332489497,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.186070632,-0.0112795,-3.475740000000001e-12,0.00164064389044,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.964159597,36.471672576,0.276277,9.683046749999992e-08,15.922292239072998,1.8341e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,20.3976692,0.467,4.21987e-09,6.4994730580173,3.03479e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,5.229026696,-0.00712418,-8.79221e-09,0.0184081078244,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.1405e-05,0.40155292,-0.0372817,-7.17536e-10,0.03088319582176,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,2.076341,-0.007508,-2.00721e-10,0.0052238034602,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.959829,1.8439432,-0.362056,-9.23788e-11,1.2864527886847,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.147455,1.1696086,-0.139905,-2.31343e-09,0.2924875260939999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,1.1657988,-0.076921,-9.20245e-10,0.06006172254016,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.078487,1.9220441,0.013892,2.06667e-08,0.07711413741728,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.445546611,5.9966252,0.0117562,2.92089e-08,0.363319327694,0.0,1.281e-05,-0.031,0.413,0.375,0.00286,0.089
0.467784,8.7168224,0.049285,4.58e-08,1.6289996725811,3.84279e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,105.72195,1.3740052,1.03301e-08,16.60981831119515,2.01077e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.651873,137.4271056,0.182572,6.07273e-08,6.2030884174029,5.26724e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
6.149121076,31.4079912,1.3740052,1.15566e-08,16.60981831119515,4.82507e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
5.9313,16.4735752,0.1835,3.1561e-08,6.5482958461747,2.21709e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
-0.098507,15.6735172,-0.11336,-6.10417e-09,0.7643284398899,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
9.27,153.4701734,0.817,9.683046749999992e-08,16.60981831119515,1.24179999999999e-08,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.187778,16.9612296,0.372728,1.34639e-08,0.5975542924978999,8.42953e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000178,0.210377156,-0.020378,-7e-10,0.01202025654828,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.001229,1.4934416,-0.018191,-2.0947399999999997e-09,0.0214450746552,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.483677,16.7326416,0.119211,9.27426e-09,0.4766058580864,3.503179999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.089088,54.0839208,0.548137,1.4103600000000002e-08,5.152099555757999,3.14972e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.732228,38.6466112,0.476644,1.35251e-08,2.2396330023834,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.020218,8.343462,-0.131218,-3.30183e-09,0.4336063949465,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.022916,16.1040246,0.01786,-3.94444e-08,0.8521412454758001,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,1.2441130488,0.120816,9.683046749999992e-08,2.6239045019521,0.0,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.366588,13.7457584,0.013421,4.6224499999999e-09,0.2282813141478,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.139051,41.8773216,0.783839,6.71551e-09,4.8155567703654,9.09090999999999e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.095658,1.0743636,0.011563,6.21739e-09,0.2792829665472,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.328249,8.110378436,-0.167355,-8.9916e-09,1.8503829689446,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.817627,51.9961504,0.209664,1.62209e-08,2.4436422453146,5.80215e-08,7.92e-06,0.013,0.092,0.13,0.00025,0.115
0.086071485,1.3829574,-0.00179281,-1.08235e-08,0.0434598515631999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.99212,7.0388036096,0.077482,8.82201e-09,0.2106797409834,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.003568,0.769503404,-0.021316,-1.24257e-09,0.02353849270272,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.015846,0.8686344,-0.04648,-9.51622e-09,0.315313409422,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,3.19457999999999e-08,16.60981831119515,1.2682e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.006314,1.0362656,-0.078896,-5.94595e-10,0.057155229168,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.004800931,3.3831024,-0.00900271,-2.0090499999998997e-09,0.01809262895384,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.299482,6.3395072,-0.07875,-3.10075e-09,0.3833512439027,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.957429001,0.8426210856,0.442733,6.532339999999899e-09,1.3307004771716,2.98826e-07,1e-05,0.025,0.051,0.11,0.05882,0.035
1.726966,27.2438798,-1.07663635,8.64146e-09,0.7546527914086,1.35478e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.542,1.57687622,-0.397,-9.324319999999999e-10,1.1085518796134,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.701737,44.0260488,0.169764,1.80187999999999e-08,1.4401624308736,2.71399e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.961309709,11.1855728,0.00939581,4.73547999999999e-08,0.3676071509196,4.65259e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.044393,6.6214324,-0.054231,-4.20976e-09,0.1442525360268,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000102816,0.00076196,-0.00429986,-4.7619e-13,3.482233396e-05,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.559987,59.0290412,0.080503,1.32201e-08,0.7745613798194999,3.6143e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.30913,36.8712444,0.070763,1.44671e-08,0.7030719274956,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.547474,31.1794032,-0.034826,-7.87072899999999e-08,1.8167207708979,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.264376,29.3126012,-0.107431,-8.186199999999999e-09,1.39842214016,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.5871,61.0101372,1.3740052,1.74816e-08,16.60981831119515,2.17273e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.154614,8.991128,0.066058,3.00417999999999e-08,1.3257597814733,9.32202999999999e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.332947998,8.049955008,0.131777,2.6388e-08,2.3292966164289,4.80408e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.578181,8.838736,-0.050098,1.28242e-08,0.4747842250751999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.246,51.7447036,1.321,1.68504e-08,8.9368801541734,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,3.276428,-0.252896,-2.2645499999999e-09,0.7288938619263,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.5735,31.9566024,0.2662,4.70754e-09,4.1181192993382,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.518437584,-0.028902,-2.58491e-10,0.01600981891344,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.023364,0.5448014,-0.025286,-5.968819999999997e-10,0.02202506641584,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.297408877,0.71904717476,-0.0424137,-1.34659e-09,0.07565457941652,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
-0.021382,6.2328328,-0.038208,9.683046749999992e-08,0.4612109500364,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.693776,21.2510644,0.010548,1.91986e-08,0.3306389242508,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.109,66.4200532,-0.033,1.96676e-08,3.2434173082317,1.780209999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.033015,8.38156,-0.064741,3.33939e-08,0.6590881827148001,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.116845286,9.38696622,-0.0277001,-1.12757e-08,0.3746956373691,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.076492,0.699174496,-0.537352,-6.06467e-10,0.3539221298752,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
7.9744e-05,2.9640244,-0.0226181,-6.22794e-09,0.00600668459592,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.119511,13.0980924,0.018396,1.38629e-08,0.1250527289036,4.42118e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.099379,13.258104,0.245111,6.068969999999999e-08,2.7238907919565,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
1.274386183,0.9238841196,0.468032,1.11157e-08,1.0076631607592,5.031410000000001e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.073940226,1.080764064,-0.0017846,4.5063600000000004e-08,0.0212807854117599,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.355504,7.5738824,0.098555,1.00606e-08,0.673405959726,5.42169e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000144,0.684925844,-0.094721,4.332039999999e-10,0.06139579258656,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.428125,60.2977046,0.236346,1.8479e-08,3.2880218858291,1.11266e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.311557,4.857495,0.032051,5.91328e-10,0.1930494785011,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.557880041,75.893197096,0.0644907,3.12458e-08,0.9035011242256,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
2.772384,42.7916736,0.364767,2.12416e-08,4.910430128947199,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.779168,10.0121544,0.051755,1.04286e-08,0.8542730754508,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.0292,122.0393234,0.1248,2.18059e-08,2.5597137456026,7.292949999999999e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.490228,104.7771196,0.218006,2.41742e-08,0.7482814891417,7.20669e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.829035,29.830734,-0.057785,8.93836e-09,0.5963372534118,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.006318016,4.3584112,-0.00548355,-1.22747e-09,0.0133441033773599,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.021714,3.2307104,-0.080379,-2.66438e-08,0.3817504208038,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.951674,1.412978624,-0.070615,-2.35e-09,0.1297575088326,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,15.29977582,1.3740052,-7.87072899999999e-08,16.60981831119515,1.97726e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,153.4701734,1.3740052,4.93357e-08,16.60981831119515,1.7625499999999998e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,110.8194624,0.665,1.36213e-08,4.7966209549517,1.9527e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.421536527,13.867672,1.03307,1.41479999999999e-08,7.431865539952501,7.1978e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
11.364748,128.6112284,1.3740052,4.86281999999999e-08,16.60981831119515,7.11153e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.206554,1.6153552,-0.049364,-3.7321399999999e-09,0.09558298716896,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.364350009,8.6787244,0.620675,2.24309e-08,2.6586580431155,0.0,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
2.5336,14.991563,-1.07663635,1.6888899999999998e-08,2.5777392077824,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.5653,36.6578956,0.3435,1.05539e-08,4.3073026781389,1.63365e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.014638,153.4701734,-0.495477,-1.13902999999999e-08,3.584220047401,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.086546,9.78470934,-0.027645,-1.45505999999999e-08,0.4361025515238,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.29521,35.3016068,-0.219879,-1.25378e-08,2.0681799573197,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,110.3775256,1.3740052,1.0761099999999998e-08,16.60981831119515,4.31645e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.457707,153.4244558,1.07598,9.30745e-09,5.5734809425509,1.00128e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.045688438,0.12800928,-0.0171006,-6.05756e-09,5.3760073056074,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.82921,17.3993566,0.013155,-1.16858e-08,0.5323785504563,4.135830000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.496864,40.7420012,0.13614,9.13621e-08,12.137245966541,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.075233,10.167746632,0.077138,-1.05914e-08,1.2101896836296,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,12.210409,1.3740052,1.51604e-08,16.60981831119515,7.81581e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
-0.002733267,3.0021224,-0.0166462,-1.6056899999999999e-09,0.0701836174671999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.30973674,-0.040913,-5.18159e-11,0.00575190422092,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.4532,19.315686,0.1209,1.47791e-08,0.7159764820555999,1.5735599999999998e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.257551,3.009742,0.035659,4.29348e-09,0.0390008403083199,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.675906717,7.889867212000001,0.0493119,9.43171e-09,0.5220010690006,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.0,3.6040708,0.216869,-3.3333299999999997e-09,0.93516265152,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,2.3523800000000002e-08,16.60981831119515,7.64034e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,43.1574144,1.3740052,2.52321e-08,16.60981831119515,2.05237e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
7.88258826,7.3414846,1.00224,-1.85876e-08,3.4156039805747,3.58842e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.744001,2.4725602,-0.040626,-5.65517e-09,0.1901107024076,6.097559999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
5.5732,153.4701734,0.9561,3.2338099999999894e-08,16.60981831119515,1.11557e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.166446,24.2531868,0.002652,9.683046749999992e-08,0.9396946189209,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.09199,11.78218748,0.02534,-1.6347400000000006e-08,0.0927638753696,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.612716,153.4701734,0.893238,2.95363e-08,11.576398152212,1.26798e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.5897,24.058887,0.0162,2.0278500000000002e-08,0.6800412780851001,2.49688e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.045625,0.9753088,-0.085708,-2.13333e-09,0.00840932658436,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.8745,13.2123864,-0.1337,-4.92115e-09,1.0571309663437,1.713309999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.588299,14.517014312,-0.150042,1.68448e-08,2.5204585417114,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.087930214,17.506031,0.00490556,1.3204e-08,0.05194267299936,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,88.8140576,1.3740052,2.12501e-08,16.60981831119515,2.06132e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
2.880124011,27.879964008,0.621676,1.12035e-08,3.622664129633,4.90836e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.01084318,8.2063092,0.0055843,1.5608699999999998e-08,0.05100188708304,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.605232,52.6666752,0.372729,-9.51781e-09,2.5945291487744,8.27576e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.627213,72.2604766,0.042749,-7.87072899999999e-08,6.133917176565699,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,100.08801776,1.3740052,2.852e-08,16.60981831119515,1.03583e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.300034,9.1663788,-0.030663,-7.87072899999999e-08,1.6132093255782,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.001664,6.248072,-0.01328,-1.4669099999999e-09,0.01063253156456,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.093216,2.221341988,-0.050498,-1.45178e-09,0.1099553144203999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.145151,12.2599364,0.01147,-6.2e-08,0.5268781501824,7.44417e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
5.256523,153.4701734,0.904569,2.1154e-08,9.2861171687833,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.370309,10.2636012,1.3740052,8.18788e-09,8.2369197543424,4.2191e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.303102,19.81096,0.046822,2.04488e-08,0.5478106665369,1.69426e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.306956,25.3999366,0.01876,9.683046749999992e-08,3.6081623179469,1.19976e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.500921,0.8724442,-0.018136,-1.91667e-08,0.03981556146656,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.337041,153.4701734,0.152625,4.30911e-08,2.3694060308173,1.0000000000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.516105,2.381125,-0.048649,-5.23333e-08,0.2447225090956,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,3.8250392,-0.068459,-4.184870000000001e-09,0.2117916463525999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.684949,8.39032254,0.05132,2.50909e-08,0.6157087392664999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.130301,12.4885244,-0.006523,-7.46363999999999e-08,0.219735585294,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.015664,0.07162424,-0.092202,-2.41026e-11,0.00250419830312,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,74.3368176,0.5628,6.36723e-09,5.548671037296599,3.722919999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.091,36.7798092,1.3740052,2.97925e-08,16.60981831119515,1.81549e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.369006176,3.1739215212,-0.350344,-6.13968e-09,0.7871672247246,7.55997e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
8.564614751,1.8896608,1.14559,-2.80972e-08,2.5058603146547,8.561569999999997e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.0,14.8734592,-0.072499,-2.94006e-09,0.1817730069209,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,87.7358842,1.149,3.18161999999999e-08,16.60981831119515,7.23751e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.439677,4.2212584,0.000828,-9.37288e-09,0.1191483922988,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000288,17.5098408,-0.225355,-4.790549999999899e-09,1.3369900721818,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.185646,27.5524736,0.906093,8.98511e-09,4.2898649370419,3.79729e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.373632,32.649986,0.022848,2.5386e-08,0.2643590838822,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,49.1959474,1.3740052,2.04335e-08,16.60981831119515,3.30804e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.147892,34.631082,0.047466,1.03241999999999e-08,0.2872506298751999,2.11411e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.4469,100.673965,0.2469,3.33846e-08,5.2766851117466,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.33246,11.280589212,0.151524,-4.28904e-09,0.5589915578547,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.630936,153.4701734,0.376947,1.90907e-08,1.5052305475891,3.33748e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
5.018904,47.698696,0.387033,-3.43641e-08,2.6411292081766,2.0117e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.133618,15.4906468,-0.173722,-9.46262e-09,1.0832175508173,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,2.68923999999999e-08,16.60981831119515,6.63674e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.039628,12.3132736,-0.015258,-4.36757e-08,0.01625647603288,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.84962,41.5801572,0.367957,1.40256e-08,4.2648767453389,3.65631e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.15211,0.061793127296,-0.039992,-1.81639e-09,0.02001924786168,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
2.664752,153.4701734,0.685316,2.9869900000000003e-08,11.449328679772,1.03952e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.105963,0.008457756,-0.046246,-6.89441e-12,0.0002879370643999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,37.9570374,-0.110986,-1.26445e-08,1.1283032482458,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.5523,8.38156,-0.3574,-2.18431e-08,1.1517269471026998,7.54039e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,1.1216500000000002e-08,15.449986858844,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,86.1243388,1.3740052,6.24094e-08,16.60981831119515,2.67394e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.336355,2.28588,-0.066725,8.22741e-09,0.3155885928,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,93.5420194,1.19552,6.44869e-08,16.60981831119515,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.425817,14.1648364,0.238804,1.884e-08,2.7949771491532,6.050959999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.192706947,30.745086,0.0273771,2.40179e-08,0.1136021647027,1.0904600000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.717686,8.85473716,0.083494,6.85119e-09,0.45790416555,4.56994e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.972,34.5472664,0.705,2.15896e-08,6.9485266863309,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.587389,1.9506176,0.055481,-1.85e-08,0.05985001957376,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.912312,153.4701734,0.357283,9.16075e-09,0.93790570752,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.915103,19.658568,0.105051,-7.87072899999999e-08,1.218939280215,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.493629,32.8938132,0.188184,6.91936e-08,6.1070977450598,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
7.103881517,2.18434883,1.3740052,2.00551e-08,16.60981831119515,1.669209999999999e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
11.364748,29.5411892,1.3740052,1.89463e-08,14.11587365503,1.33883e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,9.683046749999992e-08,16.60981831119515,0.0,1.281e-05,-0.031,0.413,0.375,0.00286,0.089
6.608,88.9435908,1.216,3.25726e-08,16.60981831119515,5.36832e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,96.8527356,1.3740052,2.1054500000000002e-08,16.60981831119515,3.15042e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.33986,4.1374428,-0.154346,2.9779399999999e-09,0.1974548995852,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
